	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
SVC_np_ica_phase-low_gamma-sync	0.623384982639	0.971171720485	0.696220871914	0.802633520571	0.889766328829	0.846627001472	0.53287037037	0.811669346336
SVC_np_csp_lmom-4	0.497581597222	0.743906830582	0.582675877701	0.69521403303	0.694634634635	0.515093899792	0.523703703704	0.684338325836
SVC_np_ica_ampcorrcoef-delta-eig	0.373669270833	0.640736616846	0.771320746528	0.682999506247	0.760911849349	0.85157604499	0.44005787037	0.739721997193
SVC_np_ica_phase-alpha-sync	0.520613715278	0.8572343228	0.739807195216	0.728317215355	0.934400963463	0.812934350278	0.432291666667	0.774359736429
SVC_np_ica_mvar-S	0.551130642361	0.941494616873	0.764759114583	0.763348118301	0.939275525526	0.72255853257	0.604791666667	0.816063585486
SVC_np_raw_lmom-2	0.531474826389	0.813829514541	0.695836950231	0.650030009451	0.903108108108	0.462126841208	0.475393518519	0.742443211218
SVC_np_raw_PSDlogfcorrcoefeig	0.530927083333	0.540091338552	0.60205160108	0.63899351898	0.655199574575	0.327917158384	0.636875	0.644034729657
SVC_np_ica_corrcoef	0.543654513889	0.943511736906	0.778425829475	0.712161931923	0.944542667668	0.626039891021	0.540821759259	0.814829276082
SVC_np_raw_PSDlogfcorrcoef	0.664795138889	0.781325911098	0.729363040123	0.664300118341	0.894415352853	0.521719335053	0.640439814815	0.759457001011
SVC_np_raw_ampcorrcoef-alpha-eig	0.575292534722	0.712928665447	0.634443528164	0.672557057545	0.58116773023	0.52494645745	0.410046296296	0.671814568295
SVC_np_raw_ampcorrcoef-theta-eig	0.542059027778	0.776195905429	0.630516155478	0.702103483762	0.667996433934	0.432019173332	0.633981481481	0.692145302841
SVC_np_raw_mvar-COHphs	0.410935329861	0.871434716237	0.768917004244	0.712350653965	0.769985610611	0.591183508895	0.548009259259	0.765459949916
SVC_np_ica_ampcorrcoef-high_gamma	0.44110546875	0.811927889381	0.741686487269	0.781408365312	0.789862987988	0.761725636319	0.479212962963	0.77518739873
SVC_np_ica_ampcorrcoef-low_gamma-eig	0.454766493056	0.647943862585	0.672365596065	0.72213600636	0.766483045546	0.66827112199	0.420208333333	0.710565393407
SVC_np_csp_phase-beta-dif	0.460371527778	0.819536391191	0.687152391975	0.742742749613	0.835871183684	0.821515727669	0.5634375	0.745765904079
SVC_np_raw_mvar-GPDCphs	0.459192708333	0.849825171004	0.724185474537	0.734242140537	0.859324637137	0.637862960211	0.565509259259	0.770948958057
SVC_np_csp_mvar-DCphs	0.436819878472	0.880558571664	0.828396122685	0.796773300623	0.870525838338	0.795859922491	0.577708333333	0.818946198375
SVC_np_ica_mvar-H	0.486263454861	0.933923215566	0.815827160494	0.782472650705	0.918678678679	0.841676136778	0.534467592593	0.823592063861
SVC_np_raw_FFTcorrcoefeig	0.539337673611	0.616949118049	0.618865210262	0.525089699786	0.518360235235	0.589918702741	0.465416666667	0.641754130009
SVC_np_ica_xcorr-tpeak	0.444443142361	0.603121397285	0.608750192901	0.63267704535	0.51882225976	0.648096143479	0.515138888889	0.633053350536
SVC_np_csp_phase-delta-dif	0.510704861111	0.843236826908	0.708213975694	0.691316688916	0.811547172172	0.737779914623	0.497291666667	0.742395896864
SVC_np_csp_mvar-Sphs	0.447415798611	0.934477221649	0.806302228009	0.79753490612	0.879421921922	0.678313992453	0.516423611111	0.823785574789
SVC_np_ica_phase-theta-dif	0.510838541667	0.780491483306	0.656436487269	0.718055640443	0.79001783033	0.823896914201	0.500844907407	0.720634934993
SVC_np_raw_mvar-H	0.592510850694	0.880123501863	0.790551890432	0.762051047623	0.867597284785	0.710281080175	0.514143518519	0.805351307296
SVC_np_raw_corrcoefeig	0.537687065972	0.692040315063	0.647088879244	0.572343747591	0.640059434434	0.430556769672	0.55875	0.649180385049
SVC_np_csp_ampcorrcoef-beta	0.512726996528	0.710829806663	0.717355227623	0.750092460443	0.805610297798	0.796551969055	0.3875	0.734879931377
SVC_np_csp_mvar-COHphs	0.447415798611	0.934477221649	0.806302228009	0.79753490612	0.879421921922	0.678313992453	0.516423611111	0.823785574789
SVC_np_raw_corrcoef	0.558050347222	0.933599935439	0.784663049769	0.700823865392	0.970560873373	0.524657801186	0.535219907407	0.816628220821
SVC_np_csp_mvar-PDCphs	0.451174913194	0.917358168379	0.787533998843	0.808917637316	0.871690753253	0.750346023282	0.593460648148	0.818702748862
SVC_np_ica_phase-alpha-dif	0.515163628472	0.799095169182	0.688108844522	0.681940829718	0.817343906406	0.731676246048	0.456296296296	0.72414740664
SVC_np_ica_pib_ratioBB	0.654931857639	0.871905531204	0.770824797454	0.79167911147	0.804560810811	0.821265316083	0.49849537037	0.79770457345
SVC_np_csp_FFTcorrcoef	0.549704861111	0.749572956108	0.688447386188	0.689436791257	0.642466529029	0.427639247053	0.656898148148	0.716323741441
SVC_np_raw_pwling1	0.503790364583	0.809836016504	0.625148726852	0.678678216545	0.72521021021	0.610122820053	0.38974537037	0.683102491424
SVC_np_ica_PSDcorrcoef	0.560827256944	0.825585137638	0.610188802083	0.72246681258	0.734997184685	0.851728113117	0.448634259259	0.724694754205
SVC_np_ica_cov	0.579793836806	0.931696851849	0.76383285108	0.705541137619	0.901399524525	0.400857955622	0.536770833333	0.794820570241
SVC_np_ica_mvar-PCOH	0.512914496528	0.956584967575	0.799381751543	0.803971565583	0.940016266266	0.85320417559	0.540856481481	0.835560114533
SVC_np_raw_mvar-PDCphs	0.459192708333	0.849825171004	0.724185474537	0.734242140537	0.859324637137	0.637862960211	0.565509259259	0.770948958057
SVC_np_raw_pwling2	0.494207899306	0.8983744722	0.69011564429	0.716244176506	0.823282657658	0.621229256815	0.668287037037	0.749565433518
SVC_np_raw_pib_ratio	0.5501796875	0.818656145672	0.785465615355	0.795064772138	0.776911599099	0.665655003861	0.49412037037	0.787428126064
SVC_np_ica_lmom-2	0.574128472222	0.789804567672	0.668710455247	0.580402001279	0.871405467968	0.6077871629	0.472569444444	0.707334831022
SVC_np_ica_PSDlogfcorrcoefeig	0.55658984375	0.610807086698	0.50772193287	0.595473513175	0.639026839339	0.624057541851	0.421087962963	0.630083616672
SVC_np_ica_mvar-GPDCphs	0.460237847222	0.948711656224	0.826768036265	0.816087528098	0.883256068569	0.841584167432	0.565960648148	0.83936670854
SVC_np_csp_spearman	0.459336805556	0.898218826554	0.747606385031	0.681344875845	0.889938063063	0.73071830791	0.555393518519	0.772369179418
SVC_np_csp_lmom-5	0.570504774306	0.734898973353	0.62365543017	0.687734270828	0.64723536036	0.444780147734	0.468078703704	0.673735961193
SVC_np_csp_ilingam-causalorder	0.5412109375	0.480441170221	0.490986834491	0.578790679616	0.49954954955	0.492660664073	0.492407407407	0.604885038894
SVC_np_ica_lmom-1	0.445138888889	0.788285390605	0.564823302469	0.518236202679	0.579591779279	0.568958797733	0.567777777778	0.645266241041
SVC_np_ica_act	0.44403125	0.80938636544	0.680493489583	0.737164922041	0.733506944444	0.644002141702	0.509733796296	0.733804235849
SVC_np_csp_pwling1	0.451444444444	0.712592553566	0.496668885031	0.587148500166	0.516138325826	0.349538149977	0.487939814815	0.60304650477
SVC_np_csp_phase-alpha-sync	0.567049913194	0.829651596561	0.780541136188	0.687083450603	0.910641579079	0.836498535775	0.432083333333	0.772941113937
SVC_np_csp_cov	0.453246527778	0.789903401278	0.618974971065	0.618331619437	0.708783158158	0.426748692396	0.419583333333	0.659521047875
SVC_np_raw_mvar-Sphs	0.410935329861	0.871434716237	0.768917004244	0.712350653965	0.769985610611	0.591183508895	0.548009259259	0.765459949916
SVC_np_ica_mvar-Hphs	0.529913194444	0.935605300106	0.829215470679	0.821171203577	0.875437625125	0.837887181841	0.61994212963	0.843087041832
SVC_np_raw_lmom-1	0.4401328125	0.797684649653	0.600565827546	0.528221136172	0.579290540541	0.453878738873	0.471481481481	0.654602401452
SVC_np_ica_phase-delta-sync	0.565736979167	0.91084081735	0.74224773341	0.730518950765	0.90472972973	0.795185177091	0.604791666667	0.787532117713
SVC_np_ica_phase-beta-sync	0.556918402778	0.923959592858	0.732053771219	0.727422714773	0.938647084585	0.868155113131	0.464166666667	0.78565355973
SVC_np_raw_ampcorrcoef-delta	0.606115451389	0.849309781463	0.735324652778	0.746249078543	0.916002565065	0.413764624037	0.526574074074	0.782399244583
SVC_np_csp_mvar-GPDCphs	0.451174913194	0.917358168379	0.787533998843	0.808917637316	0.871690753253	0.750346023282	0.593460648148	0.818702748862
SVC_np_raw_lmom-3	0.5068515625	0.780156614577	0.636130642361	0.712564235477	0.602497184685	0.71900815158	0.653263888889	0.691172047886
SVC_np_ica_phase-high_gamma-sync	0.581469618056	0.97649344443	0.753327739198	0.807720285738	0.908865740741	0.87155524717	0.545092592593	0.832169335057
SVC_np_ica_ampcorrcoef-delta	0.426260416667	0.725986199049	0.762959924769	0.743127778481	0.886379191692	0.860161064732	0.526527777778	0.77222945218
SVC_np_ica_mvar-DTFphs	0.529913194444	0.935605300106	0.829215470679	0.821171203577	0.875437625125	0.837887181841	0.61994212963	0.843087041832
SVC_np_raw_mvar-GPDC	0.482925347222	0.824420192148	0.755675588349	0.758547604046	0.896293168168	0.732331869108	0.383252314815	0.781296815794
SVC_np_csp_xcorr-ypeak	0.538129340278	0.867280096622	0.768396315586	0.683009720496	0.859403153153	0.824220172793	0.477604166667	0.772653261055
SVC_np_raw_mvar-P	0.501241319444	0.803486851795	0.697706163194	0.68036753028	0.871666353854	0.839303145534	0.41412037037	0.746121856611
SVC_np_csp_ampcorrcoef-delta-eig	0.475790798611	0.636145502352	0.705548948688	0.598536958293	0.662982357357	0.646314123578	0.435578703704	0.687604558639
SVC_np_ica_ampcorrcoef-alpha-eig	0.512091579861	0.671844124352	0.521752025463	0.684032231527	0.653438125626	0.740405138628	0.521805555556	0.659740158084
SVC_np_csp_corrcoef	0.449751736111	0.898926934956	0.735250916281	0.659611717362	0.88116991992	0.603643989393	0.445277777778	0.761850994352
SVC_np_csp_pwling2	0.505573784722	0.797767013012	0.634938416281	0.633316753375	0.774771646647	0.331512158165	0.483726851852	0.682332175509
SVC_np_ica_pib_ratio	0.5828203125	0.844605637176	0.783334346065	0.80384639577	0.766079204204	0.814340297507	0.490023148148	0.794914173587
SVC_np_raw_phase-delta-dif	0.515642361111	0.853041923496	0.711909625772	0.732567614456	0.791995745746	0.461582309833	0.541157407407	0.748709321778
SVC_np_ica_ampcorrcoef-theta	0.471212239583	0.661962546636	0.721394772377	0.741383424647	0.733064001502	0.832524731559	0.645856481481	0.727638723687
SVC_np_raw_ilingam-causalorder	0.459016927083	0.511541622083	0.494761381173	0.551836941662	0.493403090591	0.44547492606	0.445520833333	0.603125388095
SVC_np_csp_ampcorrcoef-delta	0.487634548611	0.82943835963	0.734732301312	0.738888770543	0.74903465966	0.824057177616	0.540671296296	0.762266995707
SVC_np_raw_ilingam-connweights	0.458854166667	0.557399405485	0.634716242284	0.654228134352	0.544899274274	0.433176530151	0.524328703704	0.648666978689
SVC_np_raw_phase-high_gamma-dif	0.558166232639	0.899748537059	0.650601851852	0.70632839399	0.854438188188	0.445287345018	0.602939814815	0.749642292188
SVC_np_raw_lmom-4	0.50175	0.763406874438	0.701755835262	0.752013922534	0.771503065566	0.522427772193	0.541157407407	0.739863271163
SVC_np_csp_ampcorrcoef-alpha-eig	0.546852864583	0.713945942687	0.512358072917	0.740481280702	0.531479291792	0.649434707228	0.478796296296	0.676040700285
SVC_np_csp_ampcorrcoef-high_gamma-eig	0.478577256944	0.673917656191	0.698273244599	0.727518783211	0.633461273774	0.63421514635	0.359583333333	0.710329547212
SVC_np_raw_phase-theta-sync	0.501709201389	0.869405328418	0.790114631559	0.720573561579	0.958941128629	0.817343415359	0.43037037037	0.791879485674
SVC_np_ica_mvar-GPDC	0.463844618056	0.951741481123	0.82529615162	0.787090729691	0.92414476977	0.867598744118	0.497824074074	0.833575657555
SVC_np_raw_coher_logf	0.540253472222	0.939305535584	0.79331867284	0.758024431724	0.93586961962	0.624643049667	0.456550925926	0.821408630256
SVC_np_csp_ampcorrcoef-theta	0.530380642361	0.695106255041	0.769669077932	0.700008955795	0.57299705956	0.868113226103	0.65662037037	0.722561741452
SVC_np_ica_ampcorrcoef-theta-eig	0.507556857639	0.595073996159	0.642405237269	0.737758488163	0.626736736737	0.838740402407	0.720474537037	0.706323763686
SVC_np_csp_psd_logf	0.581337239583	0.86653648259	0.834485580633	0.762618578072	0.915483608609	0.825630672961	0.566273148148	0.822830802411
SVC_np_raw_phase-delta-sync	0.595974392361	0.892279307675	0.790007764275	0.767455083363	0.899122872873	0.843355260282	0.639490740741	0.81061002618
