	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
SVC_raw_mvar-PCOH	0.573552556818	0.914445078079	0.752675806359	0.790408764471	0.907161417616	0.778653939922	0.426095041322	0.805777778915
SVC_raw_lmom-6	0.543798166322	0.757577534894	0.741468850436	0.697731188338	0.743441850942	0.646283999635	0.461701101928	0.726799311108
SVC_csp_ampcorrcoef-delta-eig	0.547929364669	0.619314884322	0.728830693297	0.604262850405	0.677855334674	0.613253702609	0.406053719008	0.682428903681
SVC_raw_xcorr-twidth	0.499461389463	0.820910063134	0.703864913338	0.716893776727	0.808401831584	0.622796809247	0.620878099174	0.737765984001
SVC_raw_ampcorrcoef-high_gamma	0.494931172521	0.829785809487	0.665774004247	0.736690637081	0.624528981461	0.390382853183	0.322493112948	0.711245660299
SVC_ica_mvar-GPDC	0.464239927686	0.960602096467	0.824309587351	0.799521169137	0.936458938277	0.814919591644	0.473023415978	0.83142702158
SVC_ica_ampcorrcoef-high_gamma-eig	0.494557722107	0.689700141067	0.770763128444	0.736098757061	0.667920668602	0.673671059837	0.379779614325	0.724595885479
SVC_csp_mvar-GPDC	0.463426652893	0.933101258734	0.8130715823	0.781440391929	0.921642375847	0.762625111691	0.468601928375	0.815647231345
SVC_csp_ampcorrcoef-high_gamma-eig	0.507854855372	0.704354860079	0.710569143136	0.719609235237	0.616277734346	0.676418067605	0.421046831956	0.7039557904
SVC_ica_mvar-Sphs	0.461721978306	0.931800899025	0.818525639922	0.784281714056	0.883415140347	0.725778262572	0.58979338843	0.815549361931
SVC_ica_mvar-COHphs	0.461721978306	0.931800899025	0.818525639922	0.784281714056	0.883415140347	0.725778262572	0.58979338843	0.815549361931
SVC_ica_xcorr-twidth	0.489457515496	0.857395363132	0.686693540519	0.709073826094	0.857025910208	0.748446312163	0.651639118457	0.751478841753
SVC_raw_PSDcorrcoefeig	0.47374418905	0.585399864458	0.618902074725	0.670375472869	0.483181725114	0.577622091236	0.680061983471	0.646974273654
SVC_csp_mvar-Pphs	0.447433367769	0.93287438614	0.793290533173	0.77833537736	0.8868132492	0.646568555922	0.553801652893	0.808484755913
SVC_csp_pwling5	0.565452479339	0.655529864967	0.479158029155	0.702356071868	0.504318926364	0.395949377654	0.452765151515	0.627766779608
SVC_ica_lmom-4	0.574867510331	0.761361475799	0.680797535009	0.692578796704	0.756919998511	0.739784271656	0.612727272727	0.717721288385
SVC_ica_cov	0.594014721074	0.934955283838	0.767467917815	0.711313617197	0.913165531234	0.490859145313	0.556184573003	0.801632394568
SVC_csp_mvar-Hphs	0.415658961777	0.897943307277	0.828065154385	0.804428574507	0.893093031048	0.756407432962	0.564115013774	0.818556888069
SVC_csp_PSDcorrcoef	0.637566244835	0.782453076416	0.682340579086	0.722222584115	0.84771470851	0.834666341803	0.453805096419	0.742083940188
SVC_ica_phase-theta-sync	0.560819602273	0.807522553498	0.785578067608	0.73245787835	0.920211171916	0.814336817966	0.515702479339	0.78318485592
SVC_ica_pwling5	0.499894369835	0.683231753936	0.493596117424	0.663619618825	0.523453391408	0.382552338541	0.496794077135	0.610987026995
SVC_raw_psd_logf	0.597837422521	0.867600016629	0.808401027319	0.774988312361	0.931668434964	0.747178006284	0.489393939394	0.806124520854
SVC_ica_phase-low_gamma-sync	0.648876033058	0.975004159457	0.686899162075	0.792843928127	0.873590108704	0.847176760271	0.548719008264	0.796814865822
SVC_csp_mvar-PDC	0.470029829545	0.93979095301	0.808023817723	0.777419018799	0.932823319187	0.791462575782	0.461900826446	0.815511594316
SVC_csp_pib	0.656056947314	0.866059688919	0.78769556359	0.731691237768	0.934094911027	0.591991320545	0.557775482094	0.801818361218
SVC_raw_xcorr-ypeak	0.510071410124	0.92441565365	0.772654370409	0.724731053838	0.947450394609	0.631561458153	0.665158402204	0.804223250395
SVC_csp_pwling1	0.47057928719	0.744646155639	0.613729396235	0.604431789808	0.614125902762	0.406344351689	0.332165977961	0.615089298496
SVC_ica_ampcorrcoef-beta	0.506647339876	0.726389935116	0.753406206956	0.753580369519	0.834864957933	0.781090195111	0.555399449036	0.741706982862
SVC_ica_lmom-2	0.609098527893	0.814143669303	0.660883537075	0.561953164302	0.875222712382	0.688443892196	0.521060606061	0.705652540674
SVC_ica_mvar-Hphs	0.532412319215	0.945574749009	0.822104037534	0.823190289139	0.892954173181	0.822011581013	0.627379476584	0.837394192134
SVC_raw_ampcorrcoef-low_gamma	0.584408316116	0.871039437118	0.691300375918	0.730585341409	0.642101760852	0.511326781408	0.384497245179	0.726932971684
SVC_csp_ilingam-causalorder	0.531980759298	0.518985948296	0.524654843893	0.565152242878	0.544314459087	0.501916757941	0.450055096419	0.613570892705
SVC_raw_mvar-Sphs	0.384870996901	0.894774665249	0.757013128444	0.729069580202	0.807534435262	0.625886920889	0.465712809917	0.765877939408
SVC_csp_phase-low_gamma-sync	0.542766141529	0.958643812048	0.739050964187	0.797653388187	0.873056548284	0.804501123513	0.502982093664	0.803390079443
SVC_csp_psd_logf	0.622622288223	0.896642283783	0.824620164715	0.757740424854	0.906072704936	0.848153904494	0.58241046832	0.818266139599
SVC_ica_pwling2	0.475136492769	0.863018404447	0.719527490817	0.720691897177	0.863772057181	0.464863941412	0.54766184573	0.757960702273
SVC_csp_mvar-Sphs	0.461849690083	0.941756340299	0.795987517218	0.796544795763	0.906901757129	0.660941838526	0.52451446281	0.818111103279
SVC_raw_ampcorrcoef-theta-eig	0.553032928719	0.773099979744	0.654093764348	0.693876068026	0.670608480381	0.513102649834	0.681466942149	0.687374378642
SVC_ica_ampcorrcoef-theta	0.530944344008	0.667211050648	0.722723083104	0.72787231938	0.756148276376	0.838905112075	0.670392561983	0.720309362154
SVC_raw_mvar-DC	0.501326575413	0.919824680992	0.789491549013	0.784799215252	0.901251861365	0.743466689725	0.468168044077	0.810210454882
SVC_ica_mvar-PCOH	0.517161027893	0.962595649914	0.798638171488	0.814984318784	0.941087781997	0.753817527887	0.521563360882	0.830417986426
SVC_raw_ampcorrcoef-alpha-eig	0.627829028926	0.758553434533	0.648702637167	0.656679000664	0.669708417095	0.588234967381	0.489042699725	0.680135329241
SVC_csp_mvar-PCOHphs	0.46396410124	0.921263822993	0.780047721534	0.787277020697	0.877300833892	0.640803269898	0.51794077135	0.805319802542
SVC_ica_mvar-H	0.497782928719	0.946759278361	0.817880882691	0.789622526607	0.934593663912	0.802012926106	0.52766184573	0.824522615787
SVC_raw_ampcorrcoef-low_gamma-eig	0.499346203512	0.837405001753	0.679363406795	0.681843456308	0.60636438091	0.544113505457	0.471769972452	0.697944539495
SVC_csp_pib_ratioBB	0.684772339876	0.877865474554	0.760083519858	0.767855106661	0.841229245775	0.861389262192	0.539752066116	0.797053840539
SVC_raw_mvar-P	0.485526988636	0.828462487251	0.697238292011	0.71144196415	0.87227989353	0.792282016823	0.423650137741	0.749279301681
SVC_csp_FFTcorrcoef	0.546828770661	0.744606173616	0.679007575758	0.705326492272	0.61283774477	0.452020252061	0.691157024793	0.712195866822
SVC_ica_ampcorrcoef-low_gamma-eig	0.492959581612	0.675471078671	0.669463182966	0.704352148612	0.755452870226	0.691299363122	0.454710743802	0.697813623418
SVC_csp_FFTcorrcoefeig	0.528012009298	0.66526616434	0.599912190083	0.561260022772	0.579940343236	0.450013345848	0.499958677686	0.644023389873
SVC_csp_phase-low_gamma-dif	0.469721203512	0.910257356645	0.638104367539	0.783595709431	0.846602077284	0.730108081849	0.423966942149	0.762145091138
SVC_ica_mvar-S	0.566787319215	0.953307664022	0.764443038338	0.764411618588	0.931122217259	0.668050191195	0.591212121212	0.81201268767
SVC_raw_ampcorrcoef-beta-eig	0.60989759814	0.78779853886	0.659768810262	0.711589385531	0.570613319932	0.641781314853	0.489779614325	0.696267004597
SVC_csp_phase-alpha-dif	0.517076833678	0.791282698703	0.657577651515	0.703939328057	0.725356916834	0.830227233696	0.53020661157	0.69810553626
SVC_ica_phase-delta-dif	0.619701833678	0.885545140957	0.686876721763	0.700996816847	0.826258748418	0.827066414582	0.577634297521	0.759480680419
SVC_ica_pib_ratio	0.631035253099	0.860577970014	0.757536515725	0.810600829766	0.77540680143	0.813584856772	0.525671487603	0.794029316384
SVC_csp_mvar-COH	0.532534865702	0.975675126618	0.805934257346	0.78464617972	0.913848466235	0.764588407458	0.510895316804	0.824124224432
SVC_ica_lmom-1	0.438183109504	0.779007251572	0.583493701217	0.53562216856	0.610533839625	0.542919434917	0.432234848485	0.643032478253
SVC_csp_phase-theta-sync	0.496829545455	0.879290106881	0.782270359848	0.716330987145	0.914892320006	0.827977880421	0.528987603306	0.786769980488
SVC_raw_mvar-GPDC	0.51047456095	0.847524111715	0.751223556589	0.764237814296	0.907882045268	0.738431972507	0.353140495868	0.785275222198
SVC_csp_mvar-DTF	0.490493543388	0.935188932211	0.810099603994	0.79001156945	0.936623576055	0.837673360908	0.482465564738	0.823191579332
SVC_csp_lmom-4	0.53271293905	0.790422214155	0.608897368572	0.682395854852	0.70407908942	0.594791921874	0.521556473829	0.688785590978
SVC_csp_ampcorrcoef-beta	0.513175103306	0.74813481518	0.737542484504	0.741140722817	0.827785068126	0.847379800302	0.468712121212	0.739897684836
SVC_raw_FFTcorrcoef	0.611250645661	0.82073544458	0.70673096017	0.673910242175	0.838323375028	0.6546069145	0.487710055096	0.750638281767
SVC_raw_PSDlogfcorrcoefeig	0.630544679752	0.576141234858	0.602712006428	0.647837990166	0.696022820341	0.444688442766	0.644084022039	0.650188653902
SVC_csp_lmom-5	0.581219524793	0.713194180031	0.641203526745	0.674147703371	0.629800089346	0.49473544597	0.438701790634	0.654814922572
SVC_ica_mvar-PDCphs	0.48226213843	0.954611390931	0.830847753099	0.820726408755	0.889820564366	0.802438747214	0.569387052342	0.834443124437
SVC_ica_phase-alpha-dif	0.520508522727	0.812786012511	0.673692306589	0.669684585778	0.827721874767	0.790783273645	0.511701101928	0.712448890418
SVC_csp_ampcorrcoef-delta	0.548619963843	0.846946268044	0.765411128329	0.729461538158	0.754383794952	0.829002388141	0.609297520661	0.761180658295
SVC_csp_lmom-3	0.537427556818	0.769481470067	0.601067191804	0.697668369084	0.665350215918	0.597516786644	0.636356749311	0.673946369789
SVC_raw_ampcorrcoef-alpha	0.594505681818	0.843961191505	0.712037089646	0.668833344316	0.7813638225	0.750029348855	0.419531680441	0.734224483878
SVC_csp_PSDlogfcorrcoef	0.568060304752	0.74294193954	0.688717099977	0.68393676615	0.931028125233	0.825251214187	0.576721763085	0.745386899482
SVC_csp_ilingam-connweights	0.563586518595	0.646114955997	0.599425447658	0.671910875446	0.657064719678	0.557399904642	0.479834710744	0.664878511684
SVC_ica_ampcorrcoef-high_gamma	0.458664772727	0.844169485509	0.748503357438	0.770318710113	0.8201273174	0.64276694097	0.559579889807	0.771404074619
SVC_raw_xcorr-tpeak	0.480141399793	0.692504338292	0.530566947888	0.650966530371	0.57160012285	0.308207636167	0.58169077135	0.604138762322
SVC_ica_act	0.49315392562	0.835782572585	0.686363708104	0.737819539867	0.774895112054	0.716679366989	0.591019283747	0.742800870812
SVC_raw_lmom-1	0.464453254132	0.781015974291	0.594913094008	0.528838311349	0.59300117266	0.348843715172	0.422348484848	0.646443027329
SVC_ica_phase-beta-dif	0.490558496901	0.77243207954	0.678242495983	0.716838703364	0.9029957747	0.711019841928	0.550516528926	0.734303232464
SVC_csp_ampcorrcoef-theta-eig	0.623682076446	0.640489323088	0.571633838384	0.739448749698	0.575952832998	0.59550312494	0.620371900826	0.67997945623
SVC_raw_pib	0.586652117769	0.825776781434	0.798957960285	0.736576459701	0.920903227608	0.438770782892	0.521005509642	0.786473614798
SVC_csp_cov	0.477981792355	0.815820695094	0.62524134814	0.61875050381	0.727417913782	0.434454849902	0.451167355372	0.673806497503
SVC_csp_corrcoefeig	0.451214359504	0.760840158777	0.516377998737	0.514615655434	0.826428132678	0.953871106435	0.516446280992	0.675259372078
SVC_ica_mvar-ARF	0.465151472107	0.957124106746	0.8439800132	0.78303552408	0.953954191795	0.721692091332	0.375633608815	0.842726052078
SVC_csp_ampcorrcoef-alpha	0.644122029959	0.7857808197	0.718588972107	0.702618866563	0.714398034398	0.860384195274	0.483505509642	0.730116030456
SVC_ica_PSDcorrcoef	0.628715521694	0.827802843596	0.653102416208	0.731629999665	0.767228147569	0.861710898618	0.514483471074	0.734320720062
SVC_csp_phase-alpha-sync	0.572992639463	0.842971833411	0.77829483758	0.683936626165	0.926582439878	0.833396534703	0.441453168044	0.776972068937
SVC_csp_mvar-DTFphs	0.415658961777	0.897943307277	0.828065154385	0.804428574507	0.893093031048	0.756407432962	0.564115013774	0.818556888069
SVC_csp_mvar-GPDCphs	0.460021306818	0.92829487073	0.79829367539	0.818025856888	0.89577953987	0.724746398873	0.580612947658	0.821986284688
SVC_raw_ampcorrcoef-delta	0.605789772727	0.859879368707	0.766161157025	0.741621602129	0.912147457375	0.496787313729	0.568398760331	0.779548846095
SVC_csp_spearman	0.475301652893	0.901768733142	0.732566646579	0.68391207858	0.899215899784	0.759042900069	0.595785123967	0.772143847138
SVC_raw_corrcoef	0.586062370868	0.943722256891	0.790653236915	0.698757673851	0.969749739409	0.632034717819	0.570371900826	0.81448357174
SVC_ica_mvar-COH	0.515581740702	0.981091577357	0.755480386249	0.788444041335	0.92056269079	0.769876830888	0.527644628099	0.813714557813
SVC_raw_ilingam-causalorder	0.53792303719	0.510885736791	0.51261584596	0.552487047483	0.492071327526	0.447153596443	0.541790633609	0.608432630646
SVC_raw_FFTcorrcoefeig	0.553463713843	0.634610577266	0.616631714876	0.538841897897	0.588778758097	0.589924290463	0.526914600551	0.646738925458
SVC_ica_pwling4	0.580149405992	0.883954430613	0.682273803375	0.664098142007	0.791746519247	0.650408902356	0.564655647383	0.729472409933
SVC_csp_ampcorrcoef-alpha-eig	0.585020661157	0.72876155241	0.53766075528	0.736975216679	0.563189635917	0.676460552137	0.382679063361	0.676403922512
SVC_ica_ampcorrcoef-delta	0.465418259298	0.777306024353	0.767062213039	0.739335638479	0.888316860249	0.837224721253	0.601721763085	0.762678799611
SVC_raw_mvar-DTF	0.531508006198	0.906345742179	0.776670798898	0.771561341329	0.893351109374	0.743504370352	0.447865013774	0.807163881485
SVC_raw_mvar-PDC	0.530800748967	0.825173499158	0.730069387052	0.715629759728	0.899180626908	0.736847209412	0.350785123967	0.764909589924
SVC_raw_pib_ratioBB	0.673116864669	0.895568485095	0.787379663108	0.785785435287	0.849677146154	0.757672511217	0.517314049587	0.810316741707
SVC_raw_mvar-PDCphs	0.479115444215	0.871031108402	0.749876793503	0.753351476802	0.872986281736	0.637335301133	0.494238980716	0.785666075572
SVC_raw_act	0.446746255165	0.805347954236	0.686732825413	0.707701216286	0.806537580969	0.833237105119	0.620172176309	0.733874106353
SVC_ica_phase-alpha-sync	0.539895790289	0.854971729479	0.747849288338	0.729948309766	0.929248380612	0.828057445091	0.457803030303	0.777038071601
SVC_raw_lmom-4	0.513082257231	0.803848875529	0.720480673209	0.730871234225	0.785023453205	0.643997491161	0.594263085399	0.744895108401
SVC_csp_phase-beta-sync	0.543825413223	0.866663234492	0.710799931129	0.753678288274	0.901696355446	0.886129070709	0.472644628099	0.768708298387
SVC_ica_mvar-PCOHphs	0.503120092975	0.919485278493	0.818389964991	0.779639086638	0.887602375102	0.786292523563	0.51282369146	0.816497792755
SVC_ica_mvar-DCphs	0.532412319215	0.945574749009	0.822104037534	0.823190289139	0.892954173181	0.822011581013	0.627379476584	0.837394192134
SVC_raw_pwling5	0.470537835744	0.621635271947	0.48810399449	0.71014847965	0.496589233862	0.608175975433	0.401535812672	0.606173344952
SVC_ica_mvar-P	0.515546745868	0.931601047282	0.697395417241	0.790469907759	0.92923497878	0.785583422206	0.530241046832	0.787597383978
SVC_csp_phase-high_gamma-sync	0.60297856405	0.987834199557	0.761908301768	0.790886836481	0.928518911473	0.802851507705	0.606081267218	0.823220550047
SVC_raw_mvar-GPDCphs	0.479115444215	0.871031108402	0.749876793503	0.753351476802	0.872986281736	0.637335301133	0.494238980716	0.785666075572
SVC_ica_phase-beta-sync	0.56682231405	0.935518883347	0.733787233127	0.727002303483	0.936975653339	0.862641805259	0.491928374656	0.779635749171
SVC_raw_spearman	0.594607438017	0.943835516097	0.779219897842	0.712593649749	0.966423479264	0.716506501484	0.683450413223	0.814638475951
SVC_raw_lmom-2	0.577074896694	0.83105822274	0.682777189509	0.62588599547	0.912771014816	0.445167482129	0.522214187328	0.733833747071
SVC_raw_lmom-5	0.461635330579	0.75273031734	0.636750172176	0.656608729733	0.647734625121	0.487949105033	0.706360192837	0.667676400357
SVC_raw_PSDcorrcoef	0.582522856405	0.780797047166	0.731012827135	0.694548290772	0.751574901348	0.67257907227	0.582837465565	0.733561704968
SVC_csp_phase-delta-dif	0.521678331612	0.846291898463	0.710903351699	0.70559915649	0.830928728315	0.747745542577	0.569015151515	0.750793095315
SVC_csp_xcorr-twidth	0.550324767562	0.789943541686	0.671032813935	0.694427236013	0.774010125828	0.731129061701	0.659634986226	0.721965025251
SVC_ica_lmom-6	0.596155862603	0.73739640639	0.678749483471	0.712685093472	0.714746016678	0.679881082344	0.45277892562	0.705846020696
SVC_ica_phase-delta-sync	0.568844137397	0.926456748141	0.729830793733	0.729972978462	0.917258487827	0.805147398806	0.614969008264	0.78366223288
SVC_csp_lmom-6	0.562640883264	0.751052548701	0.582909277433	0.691524930293	0.667903637108	0.458925789882	0.411673553719	0.664661320696
SVC_ica_ampcorrcoef-alpha	0.562538997934	0.754277146695	0.694347337006	0.728504213182	0.872411585139	0.843361409153	0.426246556474	0.73623527006
SVC_raw_ampcorrcoef-theta	0.517401859504	0.791009039982	0.73984512741	0.681390177868	0.825895875214	0.63414926152	0.514993112948	0.725287873417
SVC_ica_lmom-5	0.51151213843	0.824184911251	0.614040504477	0.698996367518	0.665450264314	0.632063316063	0.567988980716	0.692474371849
SVC_ica_mvar-DTF	0.49343866219	0.956330389854	0.80408277376	0.789078299607	0.94294291192	0.804899096986	0.503870523416	0.823805676096
SVC_ica_FFTcorrcoef	0.537923424587	0.797520469444	0.630140926309	0.615683016174	0.791907527362	0.522342585053	0.504566115702	0.701493955793
SVC_csp_phase-high_gamma-dif	0.563969137397	0.955832171072	0.671086662075	0.752074780247	0.87002429082	0.794845575484	0.551549586777	0.786644904404
SVC_csp_mvar-H	0.489711002066	0.926039219997	0.822208247245	0.785984182255	0.93332598094	0.847777248347	0.506935261708	0.823086279439
SVC_ica_pib	0.630436596074	0.848957915358	0.794892217631	0.719472871351	0.904364064478	0.857591475351	0.572320936639	0.793788278437
SVC_ica_xcorr-tpeak	0.499408703512	0.64458836408	0.620139175849	0.648667268413	0.570287953243	0.705117269317	0.454807162534	0.635521017621
SVC_ica_ampcorrcoef-theta-eig	0.510016270661	0.641200879901	0.656702163682	0.738854543142	0.687081285831	0.819220737616	0.761763085399	0.713416526255
SVC_raw_pwling4	0.478784090909	0.770286000373	0.644183812557	0.674801074077	0.705193209739	0.732661131968	0.739283746556	0.675633943672
SVC_ica_pib_ratioBB	0.692861311983	0.883273585985	0.755608643251	0.796884540852	0.806548376889	0.833226821761	0.559800275482	0.801229685064
SVC_csp_mvar-DCphs	0.415658961777	0.897943307277	0.828065154385	0.804428574507	0.893093031048	0.756407432962	0.564115013774	0.818556888069
SVC_csp_mvar-COHphs	0.461849690083	0.941756340299	0.795987517218	0.796544795763	0.906901757129	0.660941838526	0.52451446281	0.818111103279
SVC_csp_ilingam-causalindex	0.64255152376	0.564546025711	0.601348312672	0.578688692473	0.571526319708	0.533532305058	0.46294077135	0.635956587281
SVC_raw_PSDlogfcorrcoef	0.686755681818	0.794876989712	0.732385072314	0.67754197996	0.917591579182	0.550339741142	0.642389807163	0.765015988135
SVC_ica_mvar-Pphs	0.474790289256	0.911739329403	0.772178259871	0.756189954655	0.865312988608	0.741641506216	0.513657024793	0.796040465218
SVC_raw_var	0.554195893595	0.820204215364	0.675416035354	0.613779525316	0.917797446207	0.362528913501	0.594435261708	0.725647788689
SVC_ica_coher_logf	0.508751291322	0.979005616913	0.790870839073	0.768788992387	0.950328810215	0.818604111422	0.557314049587	0.821546446095
SVC_ica_xcorr-ypeak	0.54292071281	0.944295466874	0.756319960973	0.705312956828	0.911604590127	0.761647817346	0.599022038567	0.796020625563
SVC_csp_phase-delta-sync	0.648677944215	0.87110773973	0.759146034206	0.753223901195	0.88128238776	0.848181376823	0.669042699725	0.796527633782
SVC_csp_PSDlogfcorrcoefeig	0.453870867769	0.561414916229	0.632984360652	0.611109828307	0.630865441888	0.577251740214	0.283216253444	0.64099793966
SVC_ica_mvar-GPDCphs	0.48226213843	0.954611390931	0.830847753099	0.820726408755	0.889820564366	0.802438747214	0.569387052342	0.834443124437
