	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
SVC_ica_ampcorrcoef-theta-eig_AND_ica_pib_ratioBB	0.662320764463	0.88754221308	0.747560663453	0.803106969202	0.82299307572	0.809903878248	0.570964187328	0.802226274817
SVC_ica_ilingam-connweights_AND_ica_PSDlogfcorrcoef	0.502955578512	0.836146115675	0.664782254362	0.697195160706	0.800375995831	0.819416333478	0.426914600551	0.730838463443
SVC_ica_ampcorrcoef-delta_AND_ica_xcorr-ypeak	0.57016322314	0.931453442437	0.747419880624	0.702816394743	0.951525947435	0.801307544628	0.577272727273	0.798612699629
SVC_ica_ampcorrcoef-theta_AND_ica_phase-theta-dif	0.460475206612	0.785741188411	0.716886593205	0.734233969081	0.835038716402	0.822537538497	0.649876033058	0.742276636653
SVC_ica_ampcorrcoef-high_gamma-eig_AND_ica_xcorr-twidth	0.454907024793	0.850657799244	0.707284492654	0.725446896423	0.863112203112	0.730358719608	0.59476584022	0.755381110588
SVC_ica_ampcorrcoef-delta_AND_ica_mvar-COH	0.485443698347	0.979572687316	0.764730544077	0.789524630725	0.925924354106	0.749760021116	0.499201101928	0.816276919574
SVC_ica_mvar-H_AND_ica_PSDcorrcoefeig	0.435582644628	0.947952206133	0.823577995868	0.794356557513	0.955210706574	0.75244003191	0.477327823691	0.823781211168
SVC_ica_lmom-1_AND_ica_mvar-COH	0.453396177686	0.979746596518	0.754605257117	0.789935903754	0.924520139975	0.739806667566	0.495151515152	0.809875963376
SVC_ica_mvar-H_AND_ica_pwling5	0.437083161157	0.944944616323	0.825938820018	0.791552687973	0.954884967612	0.73325059832	0.509917355372	0.824387539047
SVC_ica_ampcorrcoef-delta-eig_AND_ica_spearman	0.546517045455	0.947129361026	0.766472107438	0.71853375069	0.953066413521	0.74128737575	0.551625344353	0.805543135921
SVC_ica_ampcorrcoef-low_gamma_AND_ica_mvar-COH	0.457291322314	0.977681238532	0.751475837925	0.789052297278	0.926201325292	0.736322683124	0.500550964187	0.809158819517
SVC_ica_mvar-S_AND_ica_phase-high_gamma-dif	0.50823553719	0.95435407265	0.768101641414	0.784319547059	0.933631896359	0.692571958157	0.544614325069	0.812455198957
SVC_ica_cov_AND_ica_var	0.57052427686	0.943365380468	0.765950757576	0.701507608227	0.928063807609	0.490987032263	0.471928374656	0.79775540905
SVC_ica_ampcorrcoef-low_gamma_AND_ica_mvar-DTF	0.435435433884	0.952002576292	0.80676911157	0.793438668698	0.957591765319	0.74462488726	0.482231404959	0.820923421842
SVC_ica_mvar-DTF_AND_ica_pib	0.43854803719	0.955279886941	0.81235915978	0.793005207166	0.959365274365	0.759381073448	0.4891184573	0.823757203376
SVC_ica_ilingam-causalorder_AND_ica_pib	0.605224690083	0.832486263892	0.769502410468	0.716662085044	0.929093887276	0.837037175126	0.520743801653	0.785283218205
SVC_ica_phase-theta-dif_AND_ica_pwling4	0.441399793388	0.893784287462	0.672079832415	0.704854081157	0.829583426402	0.69196860804	0.608650137741	0.737089177497
SVC_ica_phase-high_gamma-dif_AND_ica_pib	0.523965392562	0.912621854076	0.763798783287	0.782727146684	0.93349862259	0.791653646851	0.599173553719	0.810235815409
SVC_ica_pib_ratio_AND_ica_var	0.602703512397	0.867662783349	0.758404671717	0.796724473781	0.831026356935	0.763975884933	0.464504132231	0.794410286988
SVC_ica_mvar-H_AND_ica_pwling4	0.436321280992	0.945116098954	0.820471533517	0.788843598596	0.955380835381	0.741372004555	0.497231404959	0.821093543249
SVC_ica_mvar-GPDC_AND_ica_pwling2	0.40595196281	0.959240980359	0.832537247475	0.798510837787	0.948935671208	0.765058601009	0.462534435262	0.828132718274
SVC_ica_ampcorrcoef-beta_AND_ica_mvar-Pphs	0.412119318182	0.910582850447	0.76783023416	0.762245783659	0.890176085176	0.678070250194	0.490537190083	0.790513281715
SVC_ica_mvar-H_AND_ica_phase-delta-dif	0.444552169421	0.946391292222	0.824185261708	0.794759526522	0.95433698161	0.745390985079	0.485068870523	0.823945318943
SVC_ica_ampcorrcoef-high_gamma_AND_ica_corrcoef	0.493044421488	0.924001092219	0.757071051423	0.689776947437	0.927701958157	0.694621987392	0.520702479339	0.780984956156
SVC_ica_corrcoef_AND_ica_mvar-PDCphs	0.426718491736	0.955754013161	0.832769685491	0.818176097988	0.910078177351	0.7554751286	0.528856749311	0.830251479935
SVC_ica_ilingam-connweights_AND_ica_phase-alpha-dif	0.43952892562	0.850278059062	0.713457587236	0.703220089607	0.874768446132	0.819530848679	0.359944903581	0.746551566016
SVC_ica_lmom-1_AND_ica_mvar-Pphs	0.409060433884	0.909376099691	0.768276113407	0.757158998084	0.888465490284	0.671933182303	0.469462809917	0.788674647314
SVC_ica_corrcoefeig_AND_ica_pwling5	0.593389979339	0.711643606141	0.52696671258	0.66486055648	0.649779986598	0.261944201802	0.438374655647	0.637729795545
SVC_ica_mvar-PDCphs_AND_ica_pwling5	0.429038739669	0.956234220095	0.828479109275	0.823049601162	0.905128061946	0.733592072589	0.544008264463	0.830515955133
SVC_ica_ampcorrcoef-delta_AND_ica_phase-theta-sync	0.53011518595	0.838202588056	0.791917125803	0.708243954071	0.931183828457	0.837062031139	0.528181818182	0.781079320333
SVC_ica_ampcorrcoef-delta-eig_AND_ica_mvar-Pphs	0.423455578512	0.911036789721	0.772493744261	0.757007589159	0.887743280471	0.678348400811	0.471418732782	0.791521177957
SVC_ica_ampcorrcoef-alpha_AND_ica_ilingam-causalorder	0.566543904959	0.710351839676	0.67778248393	0.700193702265	0.855092696002	0.831550210329	0.460785123967	0.714646305968
SVC_ica_ampcorrcoef-low_gamma_AND_ica_phase-low_gamma-sync	0.58655268595	0.959439059709	0.701347853535	0.780746742399	0.88705383069	0.742880231895	0.550385674931	0.790674621557
SVC_ica_lmom-4_AND_ica_mvar-P	0.470041838843	0.924760498693	0.704860135445	0.786053054437	0.939531680441	0.735908712151	0.501570247934	0.784154587124
SVC_ica_ampcorrcoef-delta-eig_AND_ica_psd_logf	0.586355371901	0.890339600535	0.813218204775	0.765428861464	0.929867098503	0.849946618754	0.546033057851	0.812543938985
SVC_ica_ampcorrcoef-alpha_AND_ica_mvar-Hphs	0.473131714876	0.944997151641	0.828831209826	0.832249405039	0.913656466384	0.79199512112	0.588870523416	0.836730857434
SVC_ica_ilingam-causalorder_AND_ica_mvar-DCphs	0.471923553719	0.943403998715	0.830836202938	0.824672036402	0.911911622366	0.787299701965	0.593002754821	0.834580069804
SVC_ica_mvar-PCOHphs_AND_ica_phase-beta-dif	0.447507231405	0.916687279222	0.817036329201	0.791923413502	0.91578065669	0.722426396612	0.485633608815	0.815666333338
SVC_ica_phase-beta-dif_AND_ica_psd_logf	0.523572830579	0.879892914532	0.789436868687	0.773132293801	0.933485220758	0.792123839757	0.598360881543	0.803904898815
SVC_ica_ampcorrcoef-alpha_AND_ica_lmom-2	0.583963842975	0.805736968443	0.717553374656	0.696802325004	0.908670240488	0.812371429315	0.491129476584	0.751009355509
SVC_ica_corrcoef_AND_ica_mvar-GPDCphs	0.426718491736	0.955754013161	0.832769685491	0.818176097988	0.910078177351	0.7554751286	0.528856749311	0.830251479935
SVC_ica_ilingam-causalindex_AND_ica_mvar-ARF	0.421339359504	0.955147876733	0.843335801194	0.793344086198	0.962713498623	0.657803130911	0.363305785124	0.841782365911
SVC_ica_mvar-DTF_AND_ica_mvar-PCOH	0.443321280992	0.961761507162	0.803849575298	0.808475804087	0.958723475542	0.741952865898	0.480523415978	0.826386334451
SVC_ica_lmom-3_AND_ica_var	0.571449380165	0.837938855321	0.62597187787	0.607852173785	0.744711488348	0.702129095028	0.511060606061	0.684470759828
SVC_ica_pib_AND_ica_pwling5	0.579278409091	0.829750764349	0.785200528007	0.732250195171	0.928563025836	0.679502725876	0.512727272727	0.790390199586
SVC_ica_ampcorrcoef-theta_AND_ica_xcorr-twidth	0.509477272727	0.808238864932	0.762687614784	0.74834489203	0.862535552081	0.748764301084	0.643884297521	0.772997008555
SVC_ica_act_AND_ica_corrcoef	0.524619318182	0.946868781948	0.76574454775	0.714861103586	0.959326930236	0.646775938433	0.503195592287	0.80628678027
SVC_ica_mvar-PCOH_AND_ica_mvar-PCOHphs	0.447883780992	0.940384531217	0.81830268595	0.821660401701	0.941919812374	0.714542602022	0.529159779614	0.832982655811
SVC_ica_lmom-2_AND_ica_phase-low_gamma-dif	0.440887913223	0.898265504567	0.674802800735	0.758194071449	0.841775370412	0.702109269399	0.418374655647	0.75892234562
SVC_ica_ilingam-connweights_AND_ica_mvar-H	0.430162190083	0.944332456323	0.827569100092	0.794272858523	0.954797483434	0.741288855274	0.474600550964	0.823642383501
SVC_ica_lmom-1_AND_ica_mvar-DTF	0.429617768595	0.954110927841	0.809842401286	0.793657356996	0.956559824287	0.755905966153	0.475537190083	0.821538572831
SVC_ica_mvar-PDC_AND_ica_psd_logf	0.429633264463	0.960671547096	0.832129533976	0.790712470309	0.957738068647	0.780071040851	0.453966942149	0.829387568129
SVC_ica_mvar-PCOH_AND_ica_xcorr-ypeak	0.455559400826	0.961201428299	0.802563246097	0.809359630564	0.946782815874	0.722771717645	0.48347107438	0.828513867291
SVC_ica_ampcorrcoef-high_gamma_AND_ica_lmom-2	0.56113481405	0.840917851393	0.697985135445	0.727363334377	0.863055245328	0.65387114643	0.520192837466	0.757129036768
SVC_ica_ampcorrcoef-alpha_AND_ica_ampcorrcoef-high_gamma-eig	0.545766528926	0.729126679964	0.72807369146	0.737111950856	0.885940361849	0.840240345806	0.444380165289	0.74271546565
SVC_ica_mvar-PDC_AND_ica_xcorr-ypeak	0.424734504132	0.96293226821	0.834384641873	0.785577521478	0.951204303477	0.757057332169	0.445592286501	0.82726161919
SVC_ica_mvar-COH_AND_ica_PSDlogfcorrcoef	0.464808367769	0.979940223707	0.747679120753	0.788486453062	0.923223512769	0.751854140183	0.494545454545	0.809276672174
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_xcorr-twidth	0.514175103306	0.8544882716	0.739550619835	0.740936558839	0.89323803142	0.698082595346	0.622699724518	0.774316071334
SVC_ica_ampcorrcoef-theta-eig_AND_ica_FFTcorrcoef	0.52372107438	0.763140262907	0.642461834252	0.656921504077	0.798723103269	0.638269855811	0.540247933884	0.711702331628
SVC_ica_ampcorrcoef-theta_AND_ica_ilingam-causalindex	0.548272727273	0.67709565535	0.695243399908	0.72340604517	0.773860472042	0.82078252646	0.624876033058	0.718341215797
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_phase-high_gamma-sync	0.565493285124	0.974301759674	0.739948232323	0.793889715468	0.8821547167	0.882779340156	0.523719008264	0.811348228378
SVC_ica_phase-alpha-dif_AND_ica_phase-low_gamma-dif	0.431714359504	0.91185484671	0.701155819559	0.75519784381	0.878369443824	0.781543759602	0.434696969697	0.764705481566
SVC_ica_phase-alpha-dif_AND_ica_phase-high_gamma-sync	0.523162706612	0.949150346157	0.728377353076	0.746563171005	0.92358759586	0.902862406583	0.540220385675	0.786841990195
SVC_ica_lmom-4_AND_ica_phase-theta-sync	0.50932231405	0.823394526831	0.770692665289	0.714848864152	0.927095525277	0.815010309327	0.487024793388	0.772000220396
SVC_ica_mvar-PCOHphs_AND_ica_xcorr-tpeak	0.45592768595	0.914232026498	0.816754533976	0.778617275692	0.911167076167	0.743650768288	0.46479338843	0.812254432951
SVC_ica_mvar-ARF_AND_ica_mvar-PCOH	0.435257747934	0.956826529105	0.826963096878	0.804875100844	0.956476807386	0.688279265588	0.438732782369	0.838862897902
SVC_ica_lmom-5_AND_ica_mvar-PDC	0.422237086777	0.962339716838	0.829889921947	0.786788746648	0.949813491177	0.759983239946	0.435426997245	0.825954786208
SVC_ica_lmom-2_AND_ica_var	0.580382231405	0.813100307928	0.634843950872	0.560299698298	0.876578437942	0.577556085817	0.438374655647	0.696345238179
SVC_ica_mvar-S_AND_ica_phase-theta-dif	0.481663739669	0.954429410645	0.770548438935	0.765270142717	0.934375325739	0.769714960716	0.550606060606	0.807821783351
SVC_ica_mvar-Sphs_AND_ica_pib	0.415909090909	0.92249160428	0.826486283287	0.786607425695	0.911982726528	0.664555385114	0.573650137741	0.816889261086
SVC_ica_FFTcorrcoefeig_AND_ica_xcorr-twidth	0.478766528926	0.869192933104	0.707698978421	0.691468575333	0.838801652893	0.673873726721	0.618650137741	0.744111604711
SVC_ica_ilingam-connweights_AND_ica_phase-beta-sync	0.448565082645	0.900859792044	0.754474230946	0.706272095813	0.940871119053	0.79370574742	0.35173553719	0.775916435019
SVC_ica_phase-high_gamma-dif_AND_ica_phase-high_gamma-sync	0.535603822314	0.950806512105	0.739602674472	0.800096220474	0.901067306976	0.838052720786	0.566336088154	0.813185839734
SVC_ica_lmom-5_AND_ica_phase-theta-sync	0.502772210744	0.847056485662	0.751895661157	0.719230938007	0.923131933586	0.794734608802	0.496336088154	0.771668291767
SVC_ica_mvar-ARF_AND_ica_mvar-GPDCphs	0.424741735537	0.960167483311	0.845716655188	0.814771658219	0.929610602338	0.690353854931	0.487534435262	0.841890715159
SVC_ica_lmom-2_AND_ica_mvar-DTF	0.436852272727	0.95484302923	0.808743285124	0.793499411407	0.956977514705	0.753098420341	0.47782369146	0.822001539448
SVC_ica_ampcorrcoef-high_gamma-eig_AND_ica_phase-theta-sync	0.501403409091	0.806829847685	0.76697107438	0.73471989163	0.904889807163	0.834047647793	0.449614325069	0.769842520724
SVC_ica_mvar-Pphs_AND_ica_mvar-Sphs	0.409486053719	0.929551568165	0.824972509183	0.789906238819	0.899999255454	0.665395755066	0.51847107438	0.815456344351
SVC_ica_PSDcorrcoefeig_AND_ica_xcorr-twidth	0.45566838843	0.886180759783	0.685858585859	0.697174758523	0.859275184275	0.721767120466	0.590192837466	0.746565535508
SVC_ica_mvar-DCphs_AND_ica_PSDcorrcoefeig	0.469300619835	0.94745479744	0.827956152433	0.823787051542	0.912338619611	0.78952017243	0.592809917355	0.83422677668
SVC_ica_phase-delta-dif_AND_ica_pwling4	0.56081714876	0.925763367214	0.708841942149	0.68669233892	0.836983098801	0.706514405835	0.59173553719	0.762269944799
SVC_ica_phase-alpha-sync_AND_ica_pib	0.48358677686	0.868506699134	0.791390725436	0.72323654402	0.95517050108	0.842087976081	0.471900826446	0.790474296966
SVC_ica_ilingam-causalorder_AND_ica_mvar-GPDCphs	0.426925103306	0.953637179942	0.830124368687	0.826866071927	0.90392859802	0.763303884876	0.528112947658	0.831883879975
SVC_ica_ampcorrcoef-beta-eig_AND_ica_corrcoef	0.541690082645	0.953095772771	0.766903351699	0.718692010213	0.963350085623	0.667460579548	0.500082644628	0.809568115242
SVC_ica_ampcorrcoef-beta_AND_ica_mvar-GPDCphs	0.422570247934	0.950588686198	0.828757575758	0.829110743572	0.903800536073	0.762975134518	0.529931129477	0.830811760422
SVC_ica_corrcoefeig_AND_ica_lmom-5	0.518452995868	0.852139968306	0.617780360422	0.695908530345	0.710192837466	0.516186590536	0.464490358127	0.705355892799
SVC_ica_mvar-PCOHphs_AND_ica_mvar-Pphs	0.429829545455	0.913507813682	0.807824035813	0.777264736268	0.895838731293	0.715389481882	0.473443526171	0.807036874473
SVC_ica_ampcorrcoef-beta_AND_ica_mvar-PCOH	0.447973657025	0.959597680429	0.793436639118	0.813945522141	0.945877447696	0.725906534291	0.475977961433	0.825546679706
SVC_ica_ampcorrcoef-beta-eig_AND_ica_mvar-DCphs	0.467978305785	0.943284064222	0.830141471534	0.825739806083	0.911918695555	0.785704182675	0.592865013774	0.834319702364
SVC_ica_ampcorrcoef-delta_AND_ica_lmom-5	0.475631714876	0.828169067441	0.749914715335	0.733143477761	0.865218152036	0.817803059894	0.547713498623	0.764035387371
SVC_ica_ampcorrcoef-beta-eig_AND_ica_ampcorrcoef-delta-eig	0.399180785124	0.7731854553	0.832435663453	0.756367008591	0.88661417616	0.83580325164	0.434297520661	0.78343069221
SVC_ica_mvar-PCOH_AND_ica_spearman	0.449606404959	0.960733761113	0.793636076676	0.807467578305	0.9471450376	0.722989503661	0.488650137741	0.824084219314
SVC_ica_ampcorrcoef-high_gamma_AND_ica_pwling2	0.399160123967	0.846731574365	0.738729511019	0.719562720183	0.881069540615	0.577128799123	0.546515151515	0.75681302505
SVC_ica_lmom-2_AND_ica_mvar-DC	0.424343491736	0.953380109195	0.806595328283	0.801859718891	0.956840518204	0.785481662181	0.472865013774	0.822815493444
SVC_ica_mvar-COHphs_AND_ica_mvar-DCphs	0.427266012397	0.939609045137	0.834707128099	0.820888558928	0.917184126275	0.733047903455	0.568071625344	0.83232883166
SVC_ica_lmom-3_AND_ica_mvar-PDC	0.420690082645	0.962298187296	0.828450241047	0.786556702661	0.950021964113	0.762287747406	0.434297520661	0.82531974557
SVC_ica_coher_logf_AND_ica_mvar-GPDC	0.425112086777	0.975075334448	0.830093089991	0.790895398554	0.963664656392	0.785911907924	0.472203856749	0.831871691723
SVC_ica_corrcoef_AND_ica_PSDlogfcorrcoef	0.532397727273	0.961758411633	0.762060548669	0.699080071309	0.955963442782	0.795596875718	0.49	0.804959237127
SVC_ica_mvar-Sphs_AND_ica_PSDlogfcorrcoef	0.418411673554	0.921771541167	0.824180325987	0.785754777959	0.898072369891	0.692515736223	0.564504132231	0.81448398982
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_lmom-2	0.551899793388	0.806589346194	0.634668044077	0.618259790982	0.869965750875	0.639699372445	0.531280991736	0.701675830099
SVC_ica_mvar-P_AND_ica_pwling5	0.464934917355	0.929302946576	0.689933023416	0.774018849016	0.937585808949	0.719740171814	0.522672176309	0.781362075312
SVC_ica_ampcorrcoef-low_gamma-eig_AND_ica_pib_ratio	0.595442665289	0.857197490676	0.760530819559	0.799115837195	0.826687141687	0.770547341235	0.450192837466	0.79135187187
SVC_ica_mvar-DC_AND_ica_PSDcorrcoef	0.424722623967	0.95331135043	0.801748335629	0.796628756472	0.957388131934	0.793174598102	0.475619834711	0.820020551252
SVC_ica_ampcorrcoef-beta-eig_AND_ica_mvar-DTF	0.434846590909	0.954192071676	0.807721189164	0.794719555107	0.955900156355	0.756907012473	0.47694214876	0.821804174936
SVC_ica_pib_ratioBB_AND_ica_xcorr-twidth	0.518200413223	0.887461834753	0.778389807163	0.780815294409	0.883203037748	0.756226431174	0.591460055096	0.800803188659
SVC_ica_FFTcorrcoefeig_AND_ica_phase-delta-sync	0.515246900826	0.934264703615	0.746761421028	0.726118605431	0.90706946616	0.76102127438	0.549641873278	0.784988763128
SVC_ica_act_AND_ica_ampcorrcoef-theta-eig	0.584076446281	0.771192175249	0.691416264922	0.751879442271	0.762557888467	0.736687237976	0.653842975207	0.740659769234
SVC_ica_cov_AND_ica_mvar-GPDC	0.409276859504	0.959604937483	0.834655475207	0.793737316268	0.949987342715	0.757668671718	0.466914600551	0.827613421888
SVC_ica_pib_AND_ica_pib_ratioBB	0.637797520661	0.869148179957	0.780962580349	0.768503855945	0.891189784826	0.805053404919	0.523553719008	0.80449229258
SVC_ica_mvar-DC_AND_ica_phase-high_gamma-dif	0.41913946281	0.952902838186	0.804639061065	0.805690479283	0.95571104162	0.789289366598	0.51414600551	0.823181421427
SVC_ica_ilingam-connweights_AND_ica_pib_ratioBB	0.497422520661	0.853665197924	0.76382696281	0.773136495153	0.832799865982	0.739792760035	0.405344352617	0.78449290329
SVC_ica_mvar-GPDCphs_AND_ica_phase-beta-sync	0.43004803719	0.955460910342	0.83018067034	0.820091099027	0.916299233117	0.767640963182	0.528388429752	0.830708978198
SVC_ica_PSDlogfcorrcoef_AND_ica_spearman	0.553250516529	0.957076872841	0.755974460514	0.712531215144	0.952878787879	0.824072989089	0.513746556474	0.806930488224
SVC_ica_pwling2_AND_ica_pwling5	0.435104338843	0.786766832023	0.697677915519	0.706224564556	0.902229915866	0.43532080827	0.487603305785	0.73138124831
SVC_ica_ampcorrcoef-delta_AND_ica_spearman	0.565672520661	0.934665766689	0.770725493572	0.717215640165	0.960778423051	0.784861741389	0.594710743802	0.810195272724
SVC_ica_ilingam-connweights_AND_ica_mvar-GPDCphs	0.42159607438	0.95266447854	0.831995695592	0.824605974265	0.904731963368	0.759717813239	0.522134986226	0.831556438201
SVC_ica_lmom-3_AND_ica_mvar-DTFphs	0.469214876033	0.944244394346	0.828403983012	0.823210203462	0.91138485593	0.787307691397	0.593140495868	0.833283758082
SVC_ica_ampcorrcoef-low_gamma-eig_AND_ica_mvar-GPDC	0.407288739669	0.957707644435	0.833829602847	0.799948395798	0.948287543742	0.774381381189	0.439889807163	0.828267272004
SVC_ica_lmom-1_AND_ica_phase-alpha-dif	0.454101756198	0.754376755328	0.694710858586	0.671932790126	0.846742610379	0.82612213061	0.444159779614	0.710033792668
SVC_ica_coher_logf_AND_ica_phase-high_gamma-dif	0.460584194215	0.980211166205	0.802367653811	0.771966651286	0.960330950785	0.786093889445	0.523870523416	0.821144986292
SVC_ica_pwling5_AND_ica_var	0.589091942149	0.795121157414	0.59296453168	0.644852459017	0.821582160673	0.427951000514	0.360275482094	0.677201353036
SVC_ica_mvar-ARF_AND_ica_xcorr-twidth	0.42572107438	0.951389453742	0.848839761249	0.785033046172	0.964988831807	0.657614935386	0.375702479339	0.840616900032
SVC_ica_ilingam-connweights_AND_ica_mvar-GPDC	0.401214876033	0.957011231279	0.837635445363	0.800406589145	0.948111830839	0.76995612322	0.436363636364	0.828744966309
SVC_ica_ampcorrcoef-delta_AND_ica_phase-delta-dif	0.599767561983	0.893738874225	0.755862890266	0.695858842539	0.83887945797	0.808742451466	0.611763085399	0.77337384209
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_phase-high_gamma-dif	0.452966942149	0.92738524097	0.704406336088	0.770157010002	0.867698979972	0.798897399114	0.599876033058	0.783117624991
SVC_ica_ampcorrcoef-theta_AND_ica_var	0.567439566116	0.715603337014	0.757878787879	0.691083887898	0.824609485519	0.786771511695	0.660358126722	0.739268096256
SVC_ica_ampcorrcoef-alpha_AND_ica_corrcoef	0.548463842975	0.930392701718	0.765187844353	0.718703811997	0.965136996501	0.732637779245	0.548016528926	0.801971069338
SVC_ica_lmom-6_AND_ica_mvar-Hphs	0.472489669421	0.943217903455	0.830247474747	0.824223398679	0.912270493634	0.784653720235	0.593691460055	0.834299090872
SVC_ica_act_AND_ica_FFTcorrcoefeig	0.49310588843	0.730638988558	0.64747107438	0.711209275587	0.628088005361	0.501989368728	0.578787878788	0.690646713732
SVC_ica_FFTcorrcoef_AND_ica_phase-alpha-sync	0.500795971074	0.866306337872	0.70353357438	0.676593857296	0.936874022783	0.758273797265	0.430523415978	0.745627948913
SVC_ica_phase-delta-dif_AND_ica_PSDcorrcoefeig	0.595430268595	0.888663867339	0.705134699265	0.696857519401	0.825065892339	0.821367530472	0.544573002755	0.760707553206
SVC_ica_lmom-5_AND_ica_pwling1	0.480297004132	0.849413084421	0.587776916896	0.676557270152	0.770387536297	0.500043498022	0.399669421488	0.686759294957
SVC_ica_lmom-6_AND_ica_phase-alpha-dif	0.49806714876	0.849102050787	0.689720902204	0.676551013331	0.860394237212	0.783966037218	0.488581267218	0.727778978542
SVC_ica_mvar-PDCphs_AND_ica_PSDcorrcoef	0.42767303719	0.953687491641	0.815968262167	0.818749210905	0.906251209888	0.778017756662	0.530426997245	0.826272506461
SVC_ica_mvar-DTFphs_AND_ica_phase-delta-dif	0.476982438017	0.946098800234	0.829104109275	0.822711739928	0.914478817661	0.781881978917	0.595399449036	0.834371804933
SVC_ica_lmom-6_AND_ica_phase-low_gamma-dif	0.432089359504	0.911231700638	0.69259142562	0.758626716457	0.850838731293	0.689138869359	0.421239669421	0.7666121718
SVC_ica_lmom-4_AND_ica_spearman	0.502026859504	0.949403089863	0.75144432966	0.710991775826	0.955435187253	0.703573406907	0.553774104683	0.798662948255
